0.4656522, 0.4333623, True
0.466317, 0.4339905, False
0.4662581, 0.4343251, False
0.4680105, 0.4344216, False
0.4700279, 0.4345709, False
0.4747022, 0.4365628, False
0.4769484, 0.4375284, False
0.4791254, 0.4384704, False
0.4803596, 0.4382281, False
0.4816404, 0.4380631, False
0.4829595, 0.4379607, False
0.4834858, 0.4386058, False
0.4840946, 0.4392241, False
0.4847672, 0.4398212, False
0.4870215, 0.441316, False
0.4891854, 0.442741, False
0.4912913, 0.4441171, False
0.4948314, 0.4438342, False
0.4982798, 0.4436523, False
0.5016773, 0.4435563, False
0.5023544, 0.4453917, False
0.5031747, 0.4471219, False
0.5055194, 0.4471317, False
0.5078972, 0.4471309, False
0.5108011, 0.4486, True
0.5111743, 0.4498952, False
0.5112292, 0.4512166, False
0.5102921, 0.4537485, False
0.5095178, 0.4561547, False
0.5093029, 0.4584178, False
0.5098992, 0.4607114, False
0.5104966, 0.4629419, False
0.5109747, 0.4651036, False
0.5120689, 0.4678822, False
0.5131251, 0.4705804, False
0.5138618, 0.4731111, False
0.5129411, 0.4752401, False
0.5121354, 0.4773361, False
0.5115157, 0.4793326, False
0.5115315, 0.4803676, False
0.511368, 0.4814794, False
0.5115267, 0.4840562, False
0.5116723, 0.4865948, False
0.5118771, 0.4891305, False
0.5089715, 0.491628, False
0.5063263, 0.4941041, False
0.5039499, 0.4965997, False
0.5042099, 0.4981577, False
0.5043954, 0.4997772, False
0.5047659, 0.50158, False
0.5034741, 0.5016702, False
0.5022541, 0.5019119, False
0.5008681, 0.5021418, False
0.5002659, 0.5021285, False
0.4996502, 0.5022116, False
0.4994141, 0.5024877, False
0.4975782, 0.5045551, False
0.4954712, 0.5064176, False
0.4939471, 0.5079536, False
0.492453, 0.5094522, False
0.4910237, 0.5108473, False
0.4893157, 0.5113251, False
0.4876416, 0.5118345, False
0.4860887, 0.5124114, False
0.4842308, 0.5130343, False
0.4824132, 0.5136787, False
0.4805295, 0.5142739, False
0.4804287, 0.5146157, False
0.480263, 0.5150505, False
0.4796162, 0.5158194, False
0.4751489, 0.5159667, False
0.4710358, 0.516119, False
0.4672142, 0.5162883, False
0.4649971, 0.5171191, False
0.4628048, 0.5179219, False
0.4615283, 0.5171125, False
0.4602006, 0.5164043, False
0.4588345, 0.5157775, False
