0.4745089, 0.6980147, True
0.4742367, 0.7020679, False
0.4738142, 0.7059163, False
0.4732039, 0.709675, False
0.4726275, 0.7133421, False
0.4723452, 0.7173484, False
0.4720747, 0.7202524, False
0.4714149, 0.7230442, False
0.4706334, 0.725841, False
0.4699618, 0.7287346, False
0.468401, 0.7344177, False
0.4674883, 0.7364286, False
0.466588, 0.7385099, False
0.4656994, 0.7406477, False
0.4648912, 0.7418956, False
0.4640859, 0.7432538, False
0.4632842, 0.7446995, False
0.4630092, 0.7452826, False
0.4626887, 0.7459878, False
0.4623327, 0.7467877, False
0.462345, 0.7475524, False
0.462305, 0.7483919, False
0.4622259, 0.7492892, False
0.4622066, 0.7505531, False
0.4621533, 0.7518247, False
0.46223, 0.7532488, False
0.4622737, 0.7546649, False
0.4622926, 0.7560745, False
0.4626912, 0.7575954, False
0.4630472, 0.7591001, False
0.4633691, 0.7605913, False
0.4640355, 0.7620646, False
0.4646509, 0.7635263, False
0.4652272, 0.76498, False
0.4667618, 0.7652763, False
0.4681944, 0.7656617, False
0.4695457, 0.7661182, False
0.4712096, 0.7666143, False
0.4727683, 0.7671487, False
0.4742661, 0.7677199, False
0.4764776, 0.7679796, False
0.4785903, 0.7682821, False
0.48129, 0.7685311, False
0.4838825, 0.7688251, False
0.4863958, 0.7691557, False
0.4895234, 0.7693869, False
0.4925369, 0.7696434, False
0.4954596, 0.7699198, False
0.499366, 0.7697635, False
0.503135, 0.7696632, False
0.5029526, 0.7697785, False
0.5107931, 0.7696621, False
0.5147034, 0.7697296, False
0.5146089, 0.7697831, False
0.5184679, 0.7698379, False
0.5221679, 0.7692387, False
0.5258359, 0.7686967, False
0.529641, 0.7680573, False
0.5324337, 0.7681897, False
0.5352798, 0.7682949, False
0.5380933, 0.7684144, False
0.5405618, 0.7688658, False
0.5430357, 0.7695994, False
0.5446708, 0.7697171, False
0.5463992, 0.7698578, False
0.548268, 0.770088, False
0.5492405, 0.7698553, False
0.5503203, 0.7696665, False
0.5514642, 0.7692323, False
0.5518033, 0.768824, False
0.5522541, 0.7684182, False
0.5528697, 0.7676607, False
0.5529971, 0.7670068, False
0.5532147, 0.7663568, False
0.5534422, 0.7659806, False
0.5534379, 0.7653277, False
0.553501, 0.7646942, False
0.5537394, 0.7640983, False
0.5537013, 0.7632204, False
0.5536832, 0.7622495, False
0.5535686, 0.7607727, False
0.5534956, 0.7593384, False
0.5534753, 0.7579245, False
0.5533086, 0.7562824, False
0.5531721, 0.7546757, False
0.5530109, 0.7531815, False
0.5526756, 0.7510719, False
0.5523652, 0.7490215, False
0.5520723, 0.746894, False
0.5529115, 0.7435827, False
0.5536902, 0.7403706, False
0.5544927, 0.7372583, False
0.5549932, 0.7342294, False
0.5554872, 0.7312586, False
0.5559171, 0.7285804, False
0.5569003, 0.7263588, False
0.55789, 0.7242517, False
0.5595742, 0.7195342, False
0.5609652, 0.7178996, False
0.5622994, 0.7161974, False
0.563436, 0.7145193, False
0.564539, 0.7127938, False
0.565616, 0.7110303, False
0.5667307, 0.709851, False
0.5678204, 0.7086051, False
0.5688909, 0.7073067, False
0.56973, 0.7070015, False
0.5705816, 0.7065772, False
0.5714455, 0.7060561, False
0.572117, 0.7057649, False
0.5728078, 0.7053852, False
0.5735202, 0.7049391, False
0.5728667, 0.7054422, False
0.5723413, 0.7058265, False
0.5718973, 0.7061147, False
0.571282, 0.7069503, False
0.57075, 0.7076606, False
0.5703895, 0.7083536, False
0.5700804, 0.7089651, False
0.5698089, 0.7095123, False
0.5689107, 0.7100594, False
0.568085, 0.7105605, False
