0.5153543, 0.1549676, True
0.5167935, 0.1583669, False
0.5178408, 0.1693437, False
0.5183248, 0.1757441, False
0.5207671, 0.1825624, False
0.5210268, 0.1825727, False
0.5219902, 0.1860839, False
0.5236641, 0.1883668, False
0.5252472, 0.190638, False
0.5895609, 0.2664793, True
0.591184, 0.2570788, False
0.5946019, 0.2381146, False
0.5963785, 0.2271583, False
0.5100424, 0.1682602, True
0.5103363, 0.170011, False
0.5107405, 0.1718572, False
0.5110444, 0.173362, False
0.512043, 0.1767481, False
0.5125381, 0.1784377, False
0.5136239, 0.1798645, False
0.5146531, 0.1813264, False
0.5156376, 0.1828145, False
0.5173199, 0.1842976, False
0.5189045, 0.1858357, False
0.5204116, 0.1873967, False
0.5229694, 0.1889918, False
0.5253902, 0.1906518, False
0.5276866, 0.1923616, False
0.5298888, 0.1946414, False
0.5321088, 0.1969471, False
0.5337006, 0.1998744, False
0.5354183, 0.2028119, False
0.5372221, 0.2057477, False
0.5388896, 0.2088935, False
0.5406886, 0.2120468, False
0.5425714, 0.215198, False
0.5444618, 0.2186881, False
0.5462991, 0.2222122, False
0.54808, 0.225751, False
0.5503854, 0.2280869, False
0.5526345, 0.2303703, False
0.5548453, 0.2326105, False
0.5570352, 0.2343733, False
0.5570272, 0.2341858, False
0.5591722, 0.235941, False
0.561239, 0.2377076, False
0.5638021, 0.2395101, False
0.5663074, 0.2413057, False
0.5687985, 0.2429919, False
0.5712467, 0.2446799, False
0.5735795, 0.2465089, False
0.5753274, 0.2481284, False
0.5770921, 0.2497939, False
0.5789862, 0.2516822, False
0.5811087, 0.2533368, False
0.5832197, 0.2550671, False
0.5854957, 0.2566084, False
0.5868979, 0.2581374, False
0.5883969, 0.2596922, False
0.5899179, 0.2611554, False
0.5911441, 0.2628137, False
0.592418, 0.2644424, False
0.5936595, 0.2661102, False
0.5953015, 0.2671928, False
0.5968451, 0.2684356, False
0.5984271, 0.2687958, False
0.599964, 0.2692176, False
0.6014994, 0.2697553, False
0.6026154, 0.2694919, False
0.6037442, 0.2693321, False
0.6049904, 0.2693224, False
0.606262, 0.2664856, False
0.6075519, 0.2639427, False
0.6087172, 0.2620001, False
0.6105122, 0.2548533, False
0.6122804, 0.2482122, False
0.6135569, 0.2423567, False
0.6012151, 0.1697377, True
0.5983154, 0.1728118, False
